"lon" "lat" "currentDist"
"9672" 103 84 82
"9673" 103 85 74
"9674" 103 86 88
"9675" 103 87 90
"9676" 103 88 100
"9677" 103 89 102
"9678" 103 90 90
"9679" 103 91 108
"9680" 103 92 90
"9681" 103 93 69
"9682" 103 94 91
"9683" 104 1 92
"9684" 104 2 157
"9685" 104 3 124
"9686" 104 4 104
"9687" 104 5 145
"9688" 104 6 121
"9689" 104 7 129
"9690" 104 8 112
"9691" 104 9 172
"9692" 104 10 226
"9693" 104 11 183
"9694" 104 12 170
"9695" 104 13 152
"9696" 104 14 177
"9697" 104 15 147
"9698" 104 16 166
"9699" 104 17 132
"9700" 104 18 123
"9701" 104 19 113
"9702" 104 20 127
"9703" 104 21 125
"9704" 104 22 127
"9705" 104 23 92
"9706" 104 24 110
"9707" 104 25 123
"9708" 104 26 127
"9709" 104 27 137
"9710" 104 28 145
"9711" 104 29 110
"9712" 104 30 162
"9713" 104 31 119
"9714" 104 32 124
"9715" 104 33 146
"9716" 104 34 116
"9717" 104 35 128
"9718" 104 36 148
"9719" 104 37 156
"9720" 104 38 136
"9721" 104 39 132
"9722" 104 40 119
"9723" 104 41 116
"9724" 104 42 110
"9725" 104 43 121
"9726" 104 44 102
"9727" 104 45 128
"9728" 104 46 107
"9729" 104 47 76
"9730" 104 48 63
"9731" 104 49 80
"9732" 104 50 125
"9733" 104 51 91
"9734" 104 52 111
"9735" 104 53 111
"9736" 104 54 93
"9737" 104 55 118
"9738" 104 56 96
"9739" 104 57 110
"9740" 104 58 99
"9741" 104 59 81
"9742" 104 60 110
"9743" 104 61 115
"9744" 104 62 101
"9745" 104 63 118
"9746" 104 64 107
"9747" 104 65 107
"9748" 104 66 88
"9749" 104 67 106
"9750" 104 68 102
"9751" 104 69 98
"9752" 104 70 99
"9753" 104 71 81
"9754" 104 72 111
"9755" 104 73 135
"9756" 104 74 145
"9757" 104 75 118
"9758" 104 76 80
"9759" 104 77 111
"9760" 104 78 141
"9761" 104 79 99
"9762" 104 80 159
"9763" 104 81 127
"9764" 104 82 96
"9765" 104 83 101
"9766" 104 84 110
"9767" 104 85 96
"9768" 104 86 80
"9769" 104 87 76
"9770" 104 88 107
"9771" 104 89 116
"9772" 104 90 100
"9773" 104 91 116
"9774" 104 92 98
"9775" 104 93 77
"9776" 104 94 115
"9777" 105 1 104
"9778" 105 2 125
"9779" 105 3 118
"9780" 105 4 125
"9781" 105 5 125
"9782" 105 6 129
"9783" 105 7 129
"9784" 105 8 126
"9785" 105 9 168
"9786" 105 10 182
"9787" 105 11 199
"9788" 105 12 175
"9789" 105 13 132
"9790" 105 14 173
"9791" 105 15 161
"9792" 105 16 170
"9793" 105 17 173
"9794" 105 18 129
"9795" 105 19 113
"9796" 105 20 145
"9797" 105 21 115
"9798" 105 22 155
"9799" 105 23 135
"9800" 105 24 149
"9801" 105 25 126
"9802" 105 26 128
"9803" 105 27 138
"9804" 105 28 123
"9805" 105 29 123
"9806" 105 30 140
"9807" 105 31 141
"9808" 105 32 125
"9809" 105 33 126
"9810" 105 34 110
"9811" 105 35 113
"9812" 105 36 140
"9813" 105 37 116
"9814" 105 38 129
"9815" 105 39 112
"9816" 105 40 119
"9817" 105 41 118
"9818" 105 42 105
"9819" 105 43 91
"9820" 105 44 89
"9821" 105 45 118
"9822" 105 46 119
"9823" 105 47 85
"9824" 105 48 59
"9825" 105 49 99
"9826" 105 50 99
"9827" 105 51 89
"9828" 105 52 97
"9829" 105 53 93
"9830" 105 54 129
"9831" 105 55 117
"9832" 105 56 87
"9833" 105 57 82
"9834" 105 58 82
"9835" 105 59 128
"9836" 105 60 116
"9837" 105 61 97
"9838" 105 62 84
"9839" 105 63 120
"9840" 105 64 123
"9841" 105 65 113
"9842" 105 66 96
"9843" 105 67 99
"9844" 105 68 98
"9845" 105 69 60
"9846" 105 70 82
"9847" 105 71 62
"9848" 105 72 103
"9849" 105 73 99
"9850" 105 74 111
"9851" 105 75 130
"9852" 105 76 72
"9853" 105 77 106
"9854" 105 78 115
"9855" 105 79 109
"9856" 105 80 105
"9857" 105 81 111
"9858" 105 82 118
"9859" 105 83 133
"9860" 105 84 108
"9861" 105 85 96
"9862" 105 86 112
"9863" 105 87 112
"9864" 105 88 111
"9865" 105 89 113
"9866" 105 90 120
"9867" 105 91 90
"9868" 105 92 90
"9869" 105 93 95
"9870" 105 94 107
"9871" 106 1 116
"9872" 106 2 145
"9873" 106 3 138
"9874" 106 4 99
"9875" 106 5 125
"9876" 106 6 105
"9877" 106 7 159
"9878" 106 8 114
"9879" 106 9 156
"9880" 106 10 184
"9881" 106 11 174
"9882" 106 12 151
"9883" 106 13 138
"9884" 106 14 140
"9885" 106 15 127
"9886" 106 16 160
"9887" 106 17 133
"9888" 106 18 117
"9889" 106 19 147
"9890" 106 20 115
"9891" 106 21 117
"9892" 106 22 128
"9893" 106 23 105
"9894" 106 24 132
"9895" 106 25 156
"9896" 106 26 127
"9897" 106 27 119
"9898" 106 28 116
"9899" 106 29 121
"9900" 106 30 147
"9901" 106 31 145
"9902" 106 32 131
"9903" 106 33 120
"9904" 106 34 128
"9905" 106 35 143
"9906" 106 36 137
"9907" 106 37 144
"9908" 106 38 127
"9909" 106 39 132
"9910" 106 40 106
"9911" 106 41 122
"9912" 106 42 92
"9913" 106 43 121
"9914" 106 44 115
"9915" 106 45 125
"9916" 106 46 72
"9917" 106 47 88
"9918" 106 48 105
"9919" 106 49 91
"9920" 106 50 77
"9921" 106 51 126
"9922" 106 52 147
"9923" 106 53 105
"9924" 106 54 120
"9925" 106 55 143
"9926" 106 56 129
"9927" 106 57 92
"9928" 106 58 72
"9929" 106 59 98
"9930" 106 60 112
"9931" 106 61 89
"9932" 106 62 126
"9933" 106 63 95
"9934" 106 64 107
"9935" 106 65 97
"9936" 106 66 109
"9937" 106 67 87
"9938" 106 68 105
"9939" 106 69 98
"9940" 106 70 106
"9941" 106 71 84
"9942" 106 72 82
"9943" 106 73 121
"9944" 106 74 141
"9945" 106 75 122
"9946" 106 76 126
"9947" 106 77 128
"9948" 106 78 122
"9949" 106 79 109
"9950" 106 80 121
"9951" 106 81 121
"9952" 106 82 122
"9953" 106 83 111
"9954" 106 84 112
"9955" 106 85 98
"9956" 106 86 88
"9957" 106 87 145
"9958" 106 88 89
"9959" 106 89 135
"9960" 106 90 107
"9961" 106 91 120
"9962" 106 92 90
"9963" 106 93 79
"9964" 106 94 99
"9965" 107 1 134
"9966" 107 2 143
"9967" 107 3 122
"9968" 107 4 121
"9969" 107 5 105
"9970" 107 6 151
"9971" 107 7 133
"9972" 107 8 110
"9973" 107 9 144
"9974" 107 10 196
"9975" 107 11 141
"9976" 107 12 147
"9977" 107 13 158
"9978" 107 14 128
"9979" 107 15 110
"9980" 107 16 124
"9981" 107 17 135
"9982" 107 18 151
"9983" 107 19 165
"9984" 107 20 129
"9985" 107 21 108
"9986" 107 22 142
"9987" 107 23 116
"9988" 107 24 162
"9989" 107 25 124
"9990" 107 26 139
"9991" 107 27 123
"9992" 107 28 124
"9993" 107 29 154
"9994" 107 30 113
"9995" 107 31 143
"9996" 107 32 127
"9997" 107 33 142
"9998" 107 34 126
"9999" 107 35 109
"10000" 107 36 123
"10001" 107 37 138
"10002" 107 38 144
"10003" 107 39 108
"10004" 107 40 100
"10005" 107 41 122
"10006" 107 42 96
"10007" 107 43 118
"10008" 107 44 132
"10009" 107 45 125
"10010" 107 46 94
"10011" 107 47 111
"10012" 107 48 109
"10013" 107 49 107
"10014" 107 50 79
"10015" 107 51 105
"10016" 107 52 120
"10017" 107 53 132
"10018" 107 54 127
"10019" 107 55 125
"10020" 107 56 115
"10021" 107 57 78
"10022" 107 58 104
"10023" 107 59 105
"10024" 107 60 96
"10025" 107 61 102
"10026" 107 62 132
"10027" 107 63 143
"10028" 107 64 117
"10029" 107 65 111
"10030" 107 66 128
"10031" 107 67 84
"10032" 107 68 115
"10033" 107 69 103
"10034" 107 70 120
"10035" 107 71 116
"10036" 107 72 96
"10037" 107 73 125
"10038" 107 74 119
"10039" 107 75 113
"10040" 107 76 74
"10041" 107 77 108
"10042" 107 78 98
"10043" 107 79 111
"10044" 107 80 99
"10045" 107 81 111
"10046" 107 82 103
"10047" 107 83 127
"10048" 107 84 114
"10049" 107 85 104
"10050" 107 86 87
"10051" 107 87 95
"10052" 107 88 89
"10053" 107 89 121
"10054" 107 90 108
"10055" 107 91 121
"10056" 107 92 78
"10057" 107 93 91
"10058" 107 94 93
"10059" 108 1 114
"10060" 108 2 171
"10061" 108 3 132
"10062" 108 4 113
"10063" 108 5 139
"10064" 108 6 143
"10065" 108 7 113
"10066" 108 8 114
"10067" 108 9 132
"10068" 108 10 164
"10069" 108 11 145
"10070" 108 12 111
"10071" 108 13 149
"10072" 108 14 132
"10073" 108 15 120
"10074" 108 16 148
"10075" 108 17 121
"10076" 108 18 146
"10077" 108 19 173
"10078" 108 20 129
"10079" 108 21 96
"10080" 108 22 145
"10081" 108 23 118
"10082" 108 24 92
"10083" 108 25 129
"10084" 108 26 151
"10085" 108 27 132
"10086" 108 28 117
"10087" 108 29 137
"10088" 108 30 156
"10089" 108 31 185
"10090" 108 32 127
"10091" 108 33 124
"10092" 108 34 126
"10093" 108 35 112
"10094" 108 36 126
"10095" 108 37 136
"10096" 108 38 116
"10097" 108 39 116
"10098" 108 40 121
"10099" 108 41 112
"10100" 108 42 100
"10101" 108 43 135
"10102" 108 44 138
"10103" 108 45 105
"10104" 108 46 117
"10105" 108 47 94
"10106" 108 48 90
"10107" 108 49 84
"10108" 108 50 71
"10109" 108 51 107
"10110" 108 52 102
"10111" 108 53 104
"10112" 108 54 119
"10113" 108 55 136
"10114" 108 56 121
"10115" 108 57 126
"10116" 108 58 111
"10117" 108 59 82
"10118" 108 60 98
"10119" 108 61 100
"10120" 108 62 145
"10121" 108 63 122
"10122" 108 64 121
"10123" 108 65 123
"10124" 108 66 113
"10125" 108 67 112
"10126" 108 68 125
"10127" 108 69 93
"10128" 108 70 122
"10129" 108 71 100
"10130" 108 72 89
"10131" 108 73 117
"10132" 108 74 125
"10133" 108 75 137
"10134" 108 76 95
"10135" 108 77 98
"10136" 108 78 100
"10137" 108 79 115
"10138" 108 80 111
"10139" 108 81 109
"10140" 108 82 137
"10141" 108 83 96
"10142" 108 84 120
"10143" 108 85 72
"10144" 108 86 95
"10145" 108 87 80
"10146" 108 88 88
"10147" 108 89 110
"10148" 108 90 108
"10149" 108 91 113
"10150" 108 92 106
"10151" 108 93 73
"10152" 108 94 77
"10153" 109 1 108
"10154" 109 2 147
"10155" 109 3 108
"10156" 109 4 119
"10157" 109 5 128
"10158" 109 6 147
"10159" 109 7 141
"10160" 109 8 112
"10161" 109 9 100
"10162" 109 10 145
"10163" 109 11 133
"10164" 109 12 121
"10165" 109 13 147
"10166" 109 14 129
"10167" 109 15 139
"10168" 109 16 142
"10169" 109 17 122
"10170" 109 18 173
"10171" 109 19 137
"10172" 109 20 99
"10173" 109 21 129
"10174" 109 22 139
"10175" 109 23 113
"10176" 109 24 105
"10177" 109 25 125
"10178" 109 26 121
"10179" 109 27 98
"10180" 109 28 115
"10181" 109 29 110
"10182" 109 30 110
"10183" 109 31 122
"10184" 109 32 140
"10185" 109 33 148
"10186" 109 34 152
"10187" 109 35 134
"10188" 109 36 124
"10189" 109 37 124
"10190" 109 38 121
"10191" 109 39 119
"10192" 109 40 123
"10193" 109 41 121
"10194" 109 42 87
"10195" 109 43 145
"10196" 109 44 96
"10197" 109 45 126
"10198" 109 46 105
"10199" 109 47 104
"10200" 109 48 72
"10201" 109 49 62
"10202" 109 50 114
"10203" 109 51 112
"10204" 109 52 130
"10205" 109 53 109
"10206" 109 54 127
"10207" 109 55 144
"10208" 109 56 98
"10209" 109 57 99
"10210" 109 58 121
"10211" 109 59 114
"10212" 109 60 117
"10213" 109 61 129
"10214" 109 62 97
"10215" 109 63 140
"10216" 109 64 93
"10217" 109 65 105
"10218" 109 66 103
"10219" 109 67 130
"10220" 109 68 103
"10221" 109 69 95
"10222" 109 70 111
"10223" 109 71 119
"10224" 109 72 101
"10225" 109 73 113
"10226" 109 74 121
"10227" 109 75 141
"10228" 109 76 117
"10229" 109 77 76
"10230" 109 78 96
"10231" 109 79 91
"10232" 109 80 133
"10233" 109 81 91
"10234" 109 82 118
"10235" 109 83 140
"10236" 109 84 101
"10237" 109 85 114
"10238" 109 86 104
"10239" 109 87 76
"10240" 109 88 80
"10241" 109 89 111
"10242" 109 90 110
"10243" 109 91 118
"10244" 109 92 108
"10245" 109 93 89
"10246" 109 94 77
"10247" 110 1 134
"10248" 110 2 127
"10249" 110 3 122
"10250" 110 4 93
"10251" 110 5 136
"10252" 110 6 131
"10253" 110 7 121
"10254" 110 8 130
"10255" 110 9 132
"10256" 110 10 147
"10257" 110 11 116
"10258" 110 12 110
"10259" 110 13 147
"10260" 110 14 122
"10261" 110 15 121
"10262" 110 16 132
"10263" 110 17 150
"10264" 110 18 159
"10265" 110 19 146
"10266" 110 20 116
"10267" 110 21 117
"10268" 110 22 99
"10269" 110 23 117
"10270" 110 24 131
"10271" 110 25 108
"10272" 110 26 108
"10273" 110 27 124
"10274" 110 28 101
"10275" 110 29 118
"10276" 110 30 162
"10277" 110 31 102
"10278" 110 32 132
"10279" 110 33 143
"10280" 110 34 126
"10281" 110 35 138
"10282" 110 36 127
"10283" 110 37 131
"10284" 110 38 135
"10285" 110 39 111
"10286" 110 40 119
"10287" 110 41 97
"10288" 110 42 76
"10289" 110 43 130
"10290" 110 44 128
"10291" 110 45 81
"10292" 110 46 95
"10293" 110 47 78
"10294" 110 48 65
"10295" 110 49 83
"10296" 110 50 128
"10297" 110 51 133
"10298" 110 52 114
"10299" 110 53 115
"10300" 110 54 135
"10301" 110 55 135
"10302" 110 56 108
"10303" 110 57 116
"10304" 110 58 129
"10305" 110 59 123
"10306" 110 60 106
"10307" 110 61 122
"10308" 110 62 96
"10309" 110 63 139
"10310" 110 64 105
"10311" 110 65 103
"10312" 110 66 128
"10313" 110 67 116
"10314" 110 68 103
"10315" 110 69 119
"10316" 110 70 95
"10317" 110 71 129
"10318" 110 72 100
"10319" 110 73 138
"10320" 110 74 113
"10321" 110 75 125
"10322" 110 76 109
"10323" 110 77 106
"10324" 110 78 84
"10325" 110 79 59
"10326" 110 80 127
"10327" 110 81 110
"10328" 110 82 108
"10329" 110 83 126
"10330" 110 84 124
"10331" 110 85 112
"10332" 110 86 110
"10333" 110 87 78
"10334" 110 88 79
"10335" 110 89 116
"10336" 110 90 116
"10337" 110 91 128
"10338" 110 92 112
"10339" 110 93 73
"10340" 110 94 87
"10341" 111 1 132
"10342" 111 2 108
"10343" 111 3 132
"10344" 111 4 127
"10345" 111 5 152
"10346" 111 6 144
"10347" 111 7 127
"10348" 111 8 134
"10349" 111 9 126
"10350" 111 10 123
"10351" 111 11 126
"10352" 111 12 130
"10353" 111 13 131
"10354" 111 14 124
"10355" 111 15 143
"10356" 111 16 140
"10357" 111 17 158
"10358" 111 18 163
"10359" 111 19 153
"10360" 111 20 116
"10361" 111 21 137
"10362" 111 22 131
"10363" 111 23 100
"10364" 111 24 94
"10365" 111 25 160
"10366" 111 26 136
"10367" 111 27 132
"10368" 111 28 117
"10369" 111 29 123
"10370" 111 30 131
"10371" 111 31 129
"10372" 111 32 151
"10373" 111 33 139
"10374" 111 34 133
"10375" 111 35 137
"10376" 111 36 130
"10377" 111 37 106
"10378" 111 38 119
"10379" 111 39 95
"10380" 111 40 101
"10381" 111 41 99
"10382" 111 42 101
"10383" 111 43 93
"10384" 111 44 133
"10385" 111 45 99
"10386" 111 46 113
"10387" 111 47 123
"10388" 111 48 81
"10389" 111 49 92
"10390" 111 50 95
"10391" 111 51 132
"10392" 111 52 171
"10393" 111 53 112
"10394" 111 54 120
"10395" 111 55 96
"10396" 111 56 163
"10397" 111 57 75
"10398" 111 58 132
"10399" 111 59 110
"10400" 111 60 110
"10401" 111 61 108
"10402" 111 62 140
"10403" 111 63 105
"10404" 111 64 120
"10405" 111 65 76
"10406" 111 66 110
"10407" 111 67 128
"10408" 111 68 105
"10409" 111 69 91
"10410" 111 70 119
"10411" 111 71 97
"10412" 111 72 114
"10413" 111 73 112
"10414" 111 74 130
"10415" 111 75 117
"10416" 111 76 119
"10417" 111 77 120
"10418" 111 78 70
"10419" 111 79 79
"10420" 111 80 103
"10421" 111 81 118
"10422" 111 82 102
"10423" 111 83 106
"10424" 111 84 120
"10425" 111 85 119
"10426" 111 86 81
"10427" 111 87 96
"10428" 111 88 95
"10429" 111 89 107
"10430" 111 90 118
"10431" 111 91 128
"10432" 111 92 100
"10433" 111 93 89
"10434" 111 94 95
"10435" 112 1 118
"10436" 112 2 139
"10437" 112 3 108
"10438" 112 4 121
"10439" 112 5 152
"10440" 112 6 132
"10441" 112 7 140
"10442" 112 8 142
"10443" 112 9 138
"10444" 112 10 145
"10445" 112 11 106
"10446" 112 12 143
"10447" 112 13 110
"10448" 112 14 104
"10449" 112 15 129
"10450" 112 16 146
"10451" 112 17 180
"10452" 112 18 160
"10453" 112 19 117
"10454" 112 20 132
"10455" 112 21 137
"10456" 112 22 121
"10457" 112 23 122
"10458" 112 24 82
"10459" 112 25 146
"10460" 112 26 120
"10461" 112 27 134
"10462" 112 28 125
"10463" 112 29 169
"10464" 112 30 149
"10465" 112 31 131
"10466" 112 32 161
"10467" 112 33 134
"10468" 112 34 155
"10469" 112 35 154
"10470" 112 36 122
"10471" 112 37 104
"10472" 112 38 130
"10473" 112 39 139
"10474" 112 40 117
"10475" 112 41 87
"10476" 112 42 106
"10477" 112 43 150
"10478" 112 44 126
"10479" 112 45 144
"10480" 112 46 118
"10481" 112 47 115
"10482" 112 48 107
"10483" 112 49 106
"10484" 112 50 136
"10485" 112 51 138
"10486" 112 52 169
"10487" 112 53 128
"10488" 112 54 91
"10489" 112 55 112
"10490" 112 56 145
"10491" 112 57 110
"10492" 112 58 114
"10493" 112 59 114
"10494" 112 60 96
"10495" 112 61 74
"10496" 112 62 87
"10497" 112 63 116
"10498" 112 64 100
"10499" 112 65 90
"10500" 112 66 120
"10501" 112 67 151
"10502" 112 68 83
"10503" 112 69 129
"10504" 112 70 105
"10505" 112 71 99
"10506" 112 72 156
"10507" 112 73 106
"10508" 112 74 135
"10509" 112 75 153
"10510" 112 76 129
"10511" 112 77 96
"10512" 112 78 114
"10513" 112 79 87
"10514" 112 80 94
"10515" 112 81 130
"10516" 112 82 130
"10517" 112 83 130
"10518" 112 84 98
"10519" 112 85 119
"10520" 112 86 131
"10521" 112 87 88
"10522" 112 88 91
"10523" 112 89 113
"10524" 112 90 111
"10525" 112 91 102
"10526" 112 92 100
"10527" 112 93 79
"10528" 112 94 91
"10529" 113 1 126
"10530" 113 2 129
"10531" 113 3 94
"10532" 113 4 141
"10533" 113 5 138
"10534" 113 6 134
"10535" 113 7 118
"10536" 113 8 130
"10537" 113 9 136
"10538" 113 10 163
"10539" 113 11 164
"10540" 113 12 153
"10541" 113 13 96
"10542" 113 14 113
"10543" 113 15 139
"10544" 113 16 127
"10545" 113 17 176
"10546" 113 18 136
"10547" 113 19 123
"10548" 113 20 101
"10549" 113 21 148
"10550" 113 22 151
"10551" 113 23 116
"10552" 113 24 136
"10553" 113 25 114
"10554" 113 26 102
"10555" 113 27 110
"10556" 113 28 128
"10557" 113 29 111
"10558" 113 30 145
"10559" 113 31 150
"10560" 113 32 121
"10561" 113 33 145
"10562" 113 34 120
"10563" 113 35 132
"10564" 113 36 128
"10565" 113 37 120
"10566" 113 38 112
"10567" 113 39 92
"10568" 113 40 95
"10569" 113 41 102
"10570" 113 42 136
"10571" 113 43 141
"10572" 113 44 153
"10573" 113 45 110
"10574" 113 46 132
"10575" 113 47 101
"10576" 113 48 123
"10577" 113 49 99
"10578" 113 50 134
"10579" 113 51 146
"10580" 113 52 124
"10581" 113 53 134
"10582" 113 54 110
"10583" 113 55 82
"10584" 113 56 147
"10585" 113 57 105
"10586" 113 58 129
"10587" 113 59 101
"10588" 113 60 83
"10589" 113 61 108
"10590" 113 62 98
"10591" 113 63 106
"10592" 113 64 90
"10593" 113 65 116
"10594" 113 66 94
"10595" 113 67 109
"10596" 113 68 115
"10597" 113 69 129
"10598" 113 70 109
"10599" 113 71 105
"10600" 113 72 159
"10601" 113 73 155
"10602" 113 74 139
"10603" 113 75 131
"10604" 113 76 115
"10605" 113 77 59
"10606" 113 78 97
"10607" 113 79 88
"10608" 113 80 116
"10609" 113 81 114
"10610" 113 82 136
"10611" 113 83 115
"10612" 113 84 130
"10613" 113 85 126
"10614" 113 86 116
"10615" 113 87 117
"10616" 113 88 127
"10617" 113 89 129
"10618" 113 90 91
"10619" 113 91 98
"10620" 113 92 100
"10621" 113 93 83
"10622" 113 94 101
"10623" 114 1 128
"10624" 114 2 97
"10625" 114 3 140
"10626" 114 4 109
"10627" 114 5 148
"10628" 114 6 126
"10629" 114 7 134
"10630" 114 8 155
"10631" 114 9 117
"10632" 114 10 116
"10633" 114 11 143
"10634" 114 12 115
"10635" 114 13 118
"10636" 114 14 108
"10637" 114 15 93
"10638" 114 16 144
"10639" 114 17 156
"10640" 114 18 125
"10641" 114 19 139
"10642" 114 20 143
"10643" 114 21 127
"10644" 114 22 100
"10645" 114 23 119
"10646" 114 24 130
"10647" 114 25 154
"10648" 114 26 106
"10649" 114 27 128
"10650" 114 28 134
"10651" 114 29 130
"10652" 114 30 136
"10653" 114 31 148
"10654" 114 32 139
"10655" 114 33 134
"10656" 114 34 114
"10657" 114 35 138
"10658" 114 36 117
"10659" 114 37 85
"10660" 114 38 117
"10661" 114 39 109
"10662" 114 40 133
"10663" 114 41 103
"10664" 114 42 132
"10665" 114 43 123
"10666" 114 44 125
"10667" 114 45 99
"10668" 114 46 121
"10669" 114 47 105
"10670" 114 48 125
"10671" 114 49 122
"10672" 114 50 127
"10673" 114 51 138
"10674" 114 52 150
"10675" 114 53 105
"10676" 114 54 115
"10677" 114 55 137
"10678" 114 56 125
"10679" 114 57 97
"10680" 114 58 117
"10681" 114 59 94
"10682" 114 60 96
"10683" 114 61 125
"10684" 114 62 102
"10685" 114 63 97
"10686" 114 64 93
"10687" 114 65 85
"10688" 114 66 112
"10689" 114 67 107
"10690" 114 68 115
"10691" 114 69 122
"10692" 114 70 118
"10693" 114 71 133
"10694" 114 72 153
"10695" 114 73 131
"10696" 114 74 162
"10697" 114 75 145
"10698" 114 76 95
"10699" 114 77 87
"10700" 114 78 94
"10701" 114 79 88
"10702" 114 80 116
"10703" 114 81 146
"10704" 114 82 121
"10705" 114 83 128
"10706" 114 84 112
"10707" 114 85 92
"10708" 114 86 88
"10709" 114 87 99
"10710" 114 88 139
"10711" 114 89 139
"10712" 114 90 103
"10713" 114 91 94
"10714" 114 92 94
"10715" 114 93 77
"10716" 114 94 105
"10717" 115 1 114
"10718" 115 2 105
"10719" 115 3 108
"10720" 115 4 133
"10721" 115 5 130
"10722" 115 6 112
"10723" 115 7 132
"10724" 115 8 159
"10725" 115 9 134
"10726" 115 10 134
"10727" 115 11 159
"10728" 115 12 123
"10729" 115 13 122
"10730" 115 14 114
"10731" 115 15 136
"10732" 115 16 160
"10733" 115 17 136
"10734" 115 18 105
"10735" 115 19 117
"10736" 115 20 95
"10737" 115 21 102
"10738" 115 22 98
"10739" 115 23 104
"10740" 115 24 140
"10741" 115 25 87
"10742" 115 26 99
"10743" 115 27 133
"10744" 115 28 131
"10745" 115 29 203
"10746" 115 30 147
"10747" 115 31 149
"10748" 115 32 135
"10749" 115 33 124
"10750" 115 34 118
"10751" 115 35 125
"10752" 115 36 114
"10753" 115 37 111
"10754" 115 38 99
"10755" 115 39 149
"10756" 115 40 134
"10757" 115 41 96
"10758" 115 42 94
"10759" 115 43 116
"10760" 115 44 112
"10761" 115 45 108
"10762" 115 46 133
"10763" 115 47 103
"10764" 115 48 138
"10765" 115 49 146
"10766" 115 50 156
"10767" 115 51 175
"10768" 115 52 115
"10769" 115 53 93
"10770" 115 54 154
"10771" 115 55 121
"10772" 115 56 128
"10773" 115 57 109
"10774" 115 58 113
"10775" 115 59 128
"10776" 115 60 77
"10777" 115 61 105
"10778" 115 62 111
"10779" 115 63 111
"10780" 115 64 89
"10781" 115 65 57
"10782" 115 66 115
"10783" 115 67 109
"10784" 115 68 131
"10785" 115 69 102
"10786" 115 70 132
"10787" 115 71 112
"10788" 115 72 135
"10789" 115 73 112
"10790" 115 74 124
"10791" 115 75 108
"10792" 115 76 93
"10793" 115 77 89
"10794" 115 78 112
"10795" 115 79 92
"10796" 115 80 92
"10797" 115 81 138
"10798" 115 82 135
"10799" 115 83 115
"10800" 115 84 112
"10801" 115 85 100
"10802" 115 86 100
"10803" 115 87 101
"10804" 115 88 122
"10805" 115 89 137
"10806" 115 90 111
"10807" 115 91 98
"10808" 115 92 82
"10809" 115 93 83
"10810" 115 94 109
"10811" 116 1 132
"10812" 116 2 149
"10813" 116 3 124
"10814" 116 4 101
"10815" 116 5 120
"10816" 116 6 128
"10817" 116 7 132
"10818" 116 8 147
"10819" 116 9 105
"10820" 116 10 161
"10821" 116 11 157
"10822" 116 12 135
"10823" 116 13 132
"10824" 116 14 115
"10825" 116 15 144
"10826" 116 16 154
"10827" 116 17 104
"10828" 116 18 121
"10829" 116 19 97
"10830" 116 20 118
"10831" 116 21 108
"10832" 116 22 92
"10833" 116 23 130
"10834" 116 24 123
"10835" 116 25 103
"10836" 116 26 108
"10837" 116 27 84
"10838" 116 28 114
"10839" 116 29 136
"10840" 116 30 138
"10841" 116 31 133
"10842" 116 32 118
"10843" 116 33 107
"10844" 116 34 122
"10845" 116 35 114
"10846" 116 36 104
"10847" 116 37 120
"10848" 116 38 129
"10849" 116 39 121
"10850" 116 40 120
"10851" 116 41 84
"10852" 116 42 101
"10853" 116 43 101
"10854" 116 44 80
"10855" 116 45 102
"10856" 116 46 139
"10857" 116 47 131
"10858" 116 48 174
"10859" 116 49 178
"10860" 116 50 156
"10861" 116 51 160
"10862" 116 52 114
"10863" 116 53 148
"10864" 116 54 155
"10865" 116 55 127
"10866" 116 56 114
"10867" 116 57 121
"10868" 116 58 121
"10869" 116 59 90
"10870" 116 60 122
"10871" 116 61 123
"10872" 116 62 98
"10873" 116 63 92
"10874" 116 64 77
"10875" 116 65 87
"10876" 116 66 96
"10877" 116 67 113
"10878" 116 68 113
"10879" 116 69 124
"10880" 116 70 118
"10881" 116 71 106
"10882" 116 72 119
"10883" 116 73 134
"10884" 116 74 106
"10885" 116 75 122
"10886" 116 76 107
"10887" 116 77 75
"10888" 116 78 96
"10889" 116 79 94
"10890" 116 80 136
"10891" 116 81 120
"10892" 116 82 143
"10893" 116 83 131
"10894" 116 84 112
"10895" 116 85 114
"10896" 116 86 137
"10897" 116 87 151
"10898" 116 88 128
"10899" 116 89 173
"10900" 116 90 109
"10901" 116 91 104
"10902" 116 92 92
"10903" 116 93 117
"10904" 116 94 129
"10905" 117 1 138
"10906" 117 2 109
"10907" 117 3 138
"10908" 117 4 117
"10909" 117 5 106
"10910" 117 6 108
"10911" 117 7 132
"10912" 117 8 135
"10913" 117 9 99
"10914" 117 10 125
"10915" 117 11 160
"10916" 117 12 167
"10917" 117 13 149
"10918" 117 14 139
"10919" 117 15 152
"10920" 117 16 142
"10921" 117 17 122
"10922" 117 18 109
"10923" 117 19 149
"10924" 117 20 136
"10925" 117 21 118
"10926" 117 22 96
"10927" 117 23 132
"10928" 117 24 89
"10929" 117 25 125
"10930" 117 26 106
"10931" 117 27 109
"10932" 117 28 111
"10933" 117 29 137
"10934" 117 30 120
"10935" 117 31 120
"10936" 117 32 146
"10937" 117 33 130
"10938" 117 34 100
"10939" 117 35 106
"10940" 117 36 99
"10941" 117 37 112
"10942" 117 38 116
